,station_id,station_name,raccnt,station_lat,station_lon,ADM_NM
685,1019, 다성이즈빌아파트(호원대 대각선 맞은편) ,10,37.526794,127.130058,성내1동
686,1020, 강동경찰서 ,15,37.528251,127.1268,성내1동
687,1021, 강일동 리슈빌 빌딩앞 ,15,37.564273,127.173973,강일동
688,1022, 길동 사거리(초소앞) ,20,37.533779,127.137992,성내3동
689,1023, 한국종합기술사옥 앞 ,22,37.549983,127.174705,상일2동
690,1024,  강동구청 앞 ,10,37.529296,127.123153,성내1동
691,1025, 상일초등학교 ,10,37.54684,127.172515,상일1동
692,1027, 프라자 아파트 앞 ,20,37.535961,127.147819,둔촌2동
693,1028, 포레스 주상복합 빌딩 ,10,37.533107,127.122772,성내2동
694,1029, 성내어울터 ,7,37.536556,127.125534,성내2동
695,1030, 미호 플랜트 앞 ,15,37.52703,127.122062,성내1동
696,1032, 선사고등학교 ,20,37.556728,127.13626,암사3동
697,1033, 고덕동 아남아파트 ,17,37.557933,127.144767,고덕1동
698,1034, 고덕동 래미안 힐스테이트 ,10,37.561878,127.150787,고덕1동
699,1036, 고덕동 주양쇼핑 ,10,37.55199,127.153312,명일2동
700,1037, 강일리버파크 6단지 ,10,37.562564,127.177612,강일동
701,1038, 강일 다솜 어린이 공원 ,10,37.568637,127.174804,강일동
702,1039, 고덕초등학교 ,7,37.561298,127.167846,고덕2동
703,1041, 묘곡초등학교 ,10,37.559162,127.15332,고덕1동
704,1042, 강일리버파크 2~5단지 ,10,37.568546,127.177009,강일동
705,1044, 굽은다리역 ,15,37.545406,127.142677,천호1동
706,1048, 둔촌어린이공원 ,13,37.530994,127.142372,둔촌2동
707,1049, 강일리버파크 10단지 ,10,37.561203,127.180267,강일동
708,1050,  둔촌역 3번 출입구 ,15,37.526782,127.135574,성내3동
709,1051," 강일중,선사고 버스정류장(신암중학교 방면) ",15,37.554836,127.137321,암사3동
710,1053, 동명근린공원 진입로 (아리수로) ,11,37.562545,127.164482,고덕2동
711,1054, 말우물 어린이 공원 ,5,37.560028,127.169677,고덕2동
712,1056, 강일리버파크 7~11단지 ,10,37.563354,127.179054,강일동
713,1057, 능골근린공원 ,15,37.555809,127.173744,상일2동
714,1058, 고덕숲 아이파크 1 ,12,37.553482,127.165054,상일1동
715,1059, 래미안 강동팰리스(102동) ,15,37.538227,127.131744,천호3동
716,1060, 천일초교 사거리 ,6,37.54467,127.132675,천호2동
717,1061, 천호초교 입구 사거리(일주빌딩) ,8,37.546897,127.134666,천호1동
718,1062, 고덕숲 아이파크 2 ,10,37.551078,127.162597,상일1동
719,1063, 강동롯데캐슬퍼스트 아파트(관리동) ,10,37.556663,127.142738,암사3동
720,1064, 중앙보훈병원역 1번출구 ,10,37.527793,127.147644,둔촌2동
721,1065, 보훈병원 후문옆(더 원커피) ,10,37.531208,127.149269,둔촌2동
722,1066, 생태공원앞 교차로(조명탑) ,10,37.537765,127.152015,둔촌2동
723,1067, 한영중고앞사거리 ,10,37.549034,127.156051,명일2동
724,1068, 명일파출소 ,10,37.553649,127.156227,명일2동
725,1070, (시립)고덕평생학습관 ,10,37.555702,127.15792,고덕2동
726,1072, 고덕역 5번출구 ,22,37.554862,127.153724,명일2동
727,1073, SSTS 몰 앞 ,7,37.541145,127.141052,천호3동
728,1074, 대명초교입구 사거리 ,15,37.546836,127.149162,명일2동
729,1075, 천동초교 삼거리 ,10,37.541362,127.137184,천호3동
730,1076, 천동초교입구사거리 버스정류장(십자성마을 방면) ,10,37.539894,127.141036,길동
731,1077, 강동역 1번출구 앞 ,15,37.53627,127.132469,천호3동
732,1078, 둔촌사거리 ,25,37.521976,127.133621,성내3동
733,1079, 강일동입구교차로 ,10,37.561843,127.170845,강일동
734,1080, 엘웨딩 ,10,37.53683,127.128417,성내2동
735,1081, 트레빌빌딩 ,20,37.536998,127.129531,천호3동
736,1082, 중앙보훈병원역3번출구 ,10,37.52956,127.149009,둔촌2동
737,1083, 광문고교사거리(아이파크) ,15,37.560367,127.156593,고덕1동
738,1084, 윤선생빌딩(JYP사옥) ,20,37.523929,127.129127,성내3동
739,1085, 래미안 솔베뉴(고덕로) ,20,37.554569,127.145874,명일1동
740,1086, 래미안 솔베뉴(구천면로) ,10,37.550598,127.145454,명일1동
741,1088, 풍납사거리(강동) ,12,37.528121,127.119522,성내1동
742,1089, 고덕 래미안힐스테이트(201동) ,10,37.5606,127.146698,고덕1동
743,1090, 상일동역 2번출구 앞 ,17,37.556789,127.166145,고덕2동
744,1101, 상사마을 버스정류장(아라대교방면) ,10,37.581611,126.798599,방화2동
745,1102, 방화사거리 마을버스 버스정류장 ,10,37.573642,126.811805,방화1동
746,1103, 방화역 4번출구앞 ,10,37.577106,126.811996,방화3동
747,1105, 방화근린공원 ,10,37.581623,126.812652,방화3동
748,1106, 신방화사거리 ,10,37.572563,126.816421,방화1동
749,1108, 공항시장역 2번출구 뒤 ,8,37.563873,126.810607,방화2동
750,1109, 공항시장역 4번출구 ,6,37.563346,126.810485,공항동
751,1110, 공항중학교앞 ,15,37.562202,126.816246,공항동
752,1111, 마곡엠밸리6_7단지 마곡중학교 ,20,37.566982,126.8218,방화1동
753,1112, 마곡엠밸리4단지 정문 ,15,37.568576,126.824775,가양1동
754,1113, 서남환경공원 버스정류장 ,15,37.573123,126.822387,가양1동
755,1117, 등촌5단지아파트 버스정류장 ,10,37.558197,126.844261,등촌3동
756,1118, 증미역 3번출구뒤(등촌두산위브센티움오피스텔) ,10,37.55746,126.861457,등촌1동
757,1119, 염창동 한마음아파트 앞 ,6,37.554252,126.867561,염창동
758,1120, 대림경동아파트앞 ,25,37.564785,126.854644,가양2동
759,1121, 가양레포츠센터 앞 ,15,37.559478,126.864379,가양3동
760,1122, 황금내근린공원 ,17,37.561923,126.864166,가양3동
761,1124, 발산역 6번 출구 뒤 ,6,37.558177,126.838455,우장산동
762,1125, 명덕고교입구(영종빌딩) ,18,37.552913,126.83657,발산1동
763,1126, 우장산역 1번출구옆(우장산아이파크105동앞) ,7,37.548908,126.836563,우장산동
764,1127, 화곡역 버스정류장 ,10,37.540981,126.838546,화곡1동
765,1128, 화곡역 6번출구 ,10,37.541412,126.840225,화곡1동
766,1129, 화곡역 1번 출구 앞 ,7,37.542099,126.840217,우장산동
767,1130, 화곡본동시장 버스정류장 ,7,37.542751,126.84262,화곡본동
768,1132, 등촌역 7번출구 ,10,37.551109,126.863708,등촌2동
769,1135, 강서구의회 ,16,37.546531,126.862548,등촌2동
770,1136, 등촌2파출소 ,8,37.544788,126.861999,등촌2동
771,1137, 등촌2동주민센터 ,10,37.541263,126.863372,등촌2동
772,1139, 용문사 버스정류장 ,8,37.53852,126.863433,등촌2동
773,1140, 목동사거리 버스정류장 ,17,37.531398,126.863609,화곡4동
774,1141, 곰달래 문화복지센터 A ,20,37.52906,126.84848,화곡8동
775,1145, 곰달래 문화복지센터 B ,10,37.528919,126.848083,화곡1동
776,1148, 볏골공원 ,10,37.541469,126.844779,화곡본동
777,1149, 신방화역환승주차장 ,13,37.567283,126.818275,방화1동
778,1150, 송정역 1번출구 ,7,37.561531,126.810699,공항동
779,1151, 마곡역1번출구 ,25,37.560207,126.824142,가양1동
780,1152, 마곡역교차로 ,30,37.558311,126.826522,발산1동
781,1153," 발산역 1번, 9번 인근 대여소 ",32,37.558948,126.837173,가양1동
782,1155, 기쁜우리복지관 ,10,37.569259,126.848419,가양2동
783,1157, 강서구청 ,8,37.550659,126.849769,화곡6동
784,1158, 가양역 8번출구 ,20,37.561035,126.854812,등촌3동
785,1159, 서서울모터리움 앞 ,20,37.565853,126.846595,가양1동
786,1160, 양천향교역 7번출구앞 ,20,37.56768,126.840896,가양1동
787,1161, 강서면허시험장 앞 ,10,37.549694,126.819664,발산1동
788,1162, 공항초등학교건너편 ,10,37.562679,126.820472,방화1동
789,1163, 방화동강서기동대앞 ,10,37.570499,126.820083,방화1동
790,1165, 마곡중학교 후문 ,20,37.568447,126.821647,방화1동
791,1166, 강서구립등빛도서관 ,10,37.562568,126.84246,등촌3동
792,1167, 마곡수명산파크3단지 교차로 ,15,37.553508,126.825866,발산1동
793,1168, 마곡엠밸리10단지 앞 ,14,37.560291,126.818756,공항동
794,1169, 염창역 1번 출구 ,8,37.547199,126.874488,염창동
795,1170, 강서구보건소 ,11,37.549179,126.868797,염창동
796,1171, 염창동 새마을금고 건너편 ,8,37.550048,126.873161,염창동
797,1172, 가양3동 주민센터 ,8,37.561248,126.86058,가양3동
798,1173, 강서구청사거리(SH타워) ,15,37.556735,126.853073,등촌1동
799,1174, 강서구청사거리(부민병원) ,9,37.556613,126.851165,등촌3동
800,1177, 수명중․고교 ,15,37.550109,126.823677,발산1동
801,1178, 개화산역 2번 출구 ,10,37.572471,126.806167,방화2동
802,1180, 마곡엠밸리 15단지(1502동) 건너편 ,15,37.557468,126.829719,발산1동
803,1181, 농수산식품공사 (강서지사) ,10,37.551044,126.818496,발산1동
804,1182, KBS 스포츠월드 ,20,37.556877,126.848808,화곡6동
805,1183, KC 대학교 ,10,37.54832,126.853401,화곡6동
806,1184, 마곡13단지 ,26,37.556449,126.815979,공항동
807,1185, 등촌9단지 ,20,37.5629,126.849472,등촌3동
808,1186, 송정중학교 ,15,37.554729,126.816093,공항동
809,1187, 강서수산물도매시장 ,15,37.55302,126.818367,발산1동
810,1188, 롯데중앙연구소 ,8,37.57138,126.828338,가양1동
811,1190, 마곡역 교차로(2번출구) ,14,37.560501,126.826652,가양1동
812,1191," 마곡역 버스정류장(마곡나루역1번출구, 웰튼병원 방면) ",13,37.560241,126.827163,가양1동
813,1192, 마곡수명산파크 209동 건너편 ,20,37.55545,126.826896,발산1동
814,1193, 마곡센트럴타워 1차 ,51,37.559471,126.832077,가양1동
815,1195, 코오롱One&Only타워 ,24,37.564128,126.834312,가양1동
816,1196, 서울식물원(문화센터) 건너편 ,11,37.568241,126.83583,가양1동
817,1197, 엠펠리체 호텔 건너편 ,20,37.560241,126.835807,가양1동
818,1198, LG 사이언스파크 ,31,37.562549,126.827438,가양1동
819,1199, 우장산역 3번출구 ,13,37.547821,126.836128,화곡3동
820,1200, 개화광역환승센터 ,10,37.578449,126.798973,방화2동
821,1201, 가락시장역 3번 출구 ,15,37.493179,127.118545,가락본동
822,1203, 밀리아나2빌딩 앞 ,20,37.493728,127.12062,가락본동
823,1204, 거여역 3번출구 ,10,37.493343,127.144729,거여2동
824,1205, 종합운동장역 4번출구 ,15,37.510429,127.071372,잠실7동
825,1206, 9호선종합운동장역 9번출구 ,20,37.51128,127.078239,잠실7동
826,1207, 마천중앙시장 ,10,37.499755,127.152503,마천2동
827,1208, 풍납현대아파트쉼터 ,25,37.529747,127.119964,풍납2동
828,1209, 잠실나루역 (2번 출구 쪽) ,20,37.52045,127.104202,잠실4동
829,1210, 롯데월드타워(잠실역2번출구 쪽) ,30,37.513126,127.100959,잠실6동
830,1212, 송파역 2번 출구앞 ,10,37.499412,127.112869,송파2동
831,1213, 백토공원 앞 ,12,37.508319,127.133216,오금동
832,1214, 오금역 7번 출구 인근 ,10,37.502593,127.127647,오금동
833,1215, 올림픽공원역 1번출구 앞 ,15,37.516571,127.131538,오륜동
834,1217, 송파파인타운 7단지 ,15,37.479305,127.129798,장지동
835,1218, 방이역 4번출구 ,12,37.508968,127.125839,방이1동
836,1220, 잠실근린공원 ,15,37.505691,127.084037,잠실본동
837,1221, 삼전역 4번출구 ,9,37.504199,127.087532,잠실본동
838,1222, 잠실새내역 5번 출구 뒤 ,23,37.511981,127.085052,잠실2동
839,1224, 아시아지하보도 2번 출구 ,15,37.512168,127.078933,잠실2동
840,1226, 잠실4동 주민센터 옆 ,10,37.520076,127.112365,잠실4동
841,1227, 거여역 8번출구 뒤 ,10,37.493125,127.143821,거여1동
842,1228, 마천사거리  ,10,37.497699,127.146202,거여1동
843,1229, 송파체육문화회관 앞 ,15,37.490688,127.143127,거여1동
844,1230, 송파중학교 정문 ,10,37.49567,127.130592,가락2동
845,1231, 잠실역 6번출구 ,13,37.514087,127.099029,잠실3동
846,1232, 잠실주공 521동 건너편 ,10,37.51184,127.095687,잠실3동
847,1233, 잠실3거리(갤러리아팰리스) ,9,37.510509,127.093368,잠실3동
848,1235, 잠실트리지움310동 옆 ,14,37.508872,127.087165,잠실3동
849,1239, 문정 법조단지3 ,13,37.480842,127.118011,문정2동
850,1240, 문정 법조단지4 ,10,37.480575,127.118568,문정2동
851,1241, 문정 법조단지5 ,10,37.481239,127.119796,문정2동
852,1242, 문정 법조단지6 ,10,37.481632,127.119163,문정2동
853,1243, 문정 법조단지7 ,29,37.484531,127.120162,문정2동
854,1244, 문정 법조단지8 ,11,37.481536,127.122123,문정2동
855,1245, 문정 법조단지9 ,10,37.479465,127.125328,문정2동
856,1246, 문정 법조단지10 ,30,37.477508,127.126327,문정2동
857,1247, 문정 법조단지11 ,15,37.47882,127.123512,문정2동
858,1248, 방이초등학교 ,25,37.513961,127.121673,방이1동
859,1250, 문정2동 주민센터 ,10,37.489871,127.110839,문정2동
860,1251, 석촌역 2번출구 ,10,37.505931,127.107749,송파1동
861,1253, 오금역 3번 출구 뒤 ,10,37.501651,127.128181,가락2동
862,1256, 문정현대아파트 교차로 ,8,37.49113,127.125808,문정1동
863,1257, 가락시장역 사거리 ,20,37.492099,127.117752,가락1동
864,1258, 가락미륭아파트 앞 ,10,37.493198,127.128997,가락2동
865,1259, 방이역 1번출구 ,20,37.508983,127.126594,오금동
866,1260, 방이동 한양3차아파트 옆 ,8,37.506301,127.121398,방이1동
867,1262, 송파여성문화회관 앞 ,10,37.505802,127.109718,송파1동
868,1263, 장지공영차고지 ,10,37.480541,127.137016,장지동
869,1264, 천호역 10번 출구 앞 ,8,37.538581,127.122802,풍납1동
870,1265, 문정동 근린공원 ,10,37.485988,127.124763,문정1동
871,1266, 문정동 글샘 공원 ,10,37.478809,127.120002,문정2동
872,1267, 올림픽공원 남2문 앞 ,14,37.51424,127.123069,오륜동
873,1268, 몽촌토성역 1번출구 옆 ,15,37.517288,127.114196,오륜동
874,1269, 리센츠아파트  ,10,37.511943,127.091217,잠실2동
875,1271, 송파도서관 ,15,37.499984,127.135391,오금동
876,1274, 영파여고 앞 ,20,37.532848,127.121047,풍납2동
877,1275, 거여초등학교 옆 ,15,37.504589,127.139366,오금동
878,1277, 성내7교 ,15,37.505626,127.136421,오금동
879,1278, 송파구청 교차로 ,16,37.515796,127.106819,잠실4동
880,1279, 마천금호어울림 1차아파트 건너편 ,10,37.497516,127.154678,마천1동
881,1280, 송파파크데일 2단지입구 앞 주차장 ,13,37.495658,127.157173,마천1동
882,1282, 송파소방서 맞은편(성내4교) ,10,37.499874,127.141479,오금동
883,1283, 오금공원 사거리 ,8,37.505413,127.13169,오금동
884,1285, 위례별 유치원 뒤 ,10,37.47747,127.144592,위례동
885,1286, 위례중앙푸르지오 1단지 앞 ,10,37.474376,127.14067,위례동
886,1287, 위례아이파크 101동 맞은편 ,8,37.477466,127.14151,위례동
887,1288, 문정중교 사거리 ,15,37.487998,127.131088,장지동
888,1289, 풍납토성 서성벽터B ,10,37.531471,127.111091,풍납2동
889,1290, 위례송파꿈에그린아파트24단지 앞 성벽 다리 밑 ,10,37.474582,127.137542,위례동
890,1291, 서울체육고등학교 앞 ,10,37.521938,127.131866,오륜동
891,1293, 석촌호수 서호 사거리 ,14,37.506561,127.096557,삼전동
892,1295, 잠실역 8번출구 ,8,37.513961,127.100303,잠실6동
893,1296, 석촌호수교차로 (송파나루근린공원 앞) ,10,37.508678,127.103431,잠실3동
894,1297, 석촌호수교차로(동호 팔각정 앞) ,15,37.509201,127.104118,잠실6동
895,1299, 송파소방서 (방이119안전센터) ,15,37.519878,127.136711,오륜동
896,1300, 오륜사거리 ,15,37.506938,127.139221,오륜동
897,1302, 한성대입구역6번출구 뒤 ,5,37.588764,127.006309,성북동
898,1303, 돈암초교 입구 ,10,37.591693,127.012496,성북동
899,1304, 만해공원 ,10,37.594402,126.992309,성북동
900,1305, 성북구청 ,15,37.589328,127.016433,삼선동
901,1306, 한성대입구역2번출구 ,10,37.588447,127.006706,삼선동
902,1308, 안암로터리 버스정류장 앞 ,16,37.582592,127.028976,안암동
903,1314, 정릉꿈에그린1단지 201동 앞 ,8,37.602439,127.011688,정릉2동
904,1315, 고려사대부속중고 정문 ,10,37.607761,127.00328,정릉3동
905,1316, 고려사대부속중고 건너편  ,10,37.607261,127.002838,정릉3동
906,1318, 길음역 3번출구 뒤 ,14,37.603084,127.024787,길음1동
907,1319, 종암사거리 분수대 ,10,37.603042,127.033271,종암동
908,1321, 국민은행 종암동지점 앞 ,14,37.593288,127.036666,종암동
909,1322, 래미안라센트아파트 103동 앞 ,10,37.598068,127.039276,종암동
910,1323, 월곡역 입구 육교 밑 ,10,37.600433,127.040206,종암동
911,1325, 상월곡역 4번출구 ,10,37.605808,127.047737,월곡2동
912,1326, 상월곡역 1번출구 ,10,37.606067,127.047317,월곡2동
913,1328, 월곡역 3번출구 ,10,37.602626,127.041633,월곡2동
914,1332, 석계역 5번출구 건너편 ,10,37.613555,127.066093,석관동
915,1333, 석관초등학교 앞 ,20,37.610523,127.059799,석관동
916,1334, 석관동주민센터 앞 ,10,37.612998,127.061309,석관동
917,1336, 성북3교 위 ,30,37.591251,127.014007,삼선동
918,1337, 돈암성당 옆 ,13,37.590381,127.017135,동선동
919,1338, 용문2교 옆 ,15,37.586898,127.020751,안암동
920,1339, 삼성전자서비스 성북센터 ,9,37.610569,127.033508,월곡1동
921,1340, 광운초등학교 앞 ,11,37.617843,127.055,장위3동
922,1342, 성북쉼터 앞 ,10,37.592617,126.997932,성북동
923,1343, 한성대7번출구 앞 ,8,37.589248,127.007377,성북동
924,1344, 아리랑시네센터 앞 ,10,37.600288,127.013702,돈암2동
925,1346, 길음8골어린이공원 옆 ,15,37.608978,127.020248,길음1동
926,1347, 길음래미안아파트817동 상가 앞 ,10,37.607105,127.021499,길음1동
927,1348, 성북제일새마을금고 본점 앞 ,12,37.604751,127.022758,길음1동
928,1349, 월계2교 버스정류장 앞 ,10,37.623828,127.050201,장위3동
929,1351, 안암2교 옆 ,8,37.579448,127.024192,안암동
930,1352, e 편한세상 보문아파트 내 ,8,37.583881,127.017097,보문동
931,1353, 금호어울림센터힐 내 ,8,37.60083,127.023551,돈암1동
932,1354, 고려대학교 2번출구 ,22,37.590713,127.036193,안암동
933,1355, 보문2교 ,25,37.588699,127.018913,안암동
934,1357, 북한산보국문역 ,10,37.612071,127.008132,정릉4동
935,1358, 정릉도서관 앞 ,7,37.604789,127.010581,정릉2동
936,1360, 정릉역 ,10,37.603096,127.013504,정릉1동
937,1361, 홍익중고 입구 ,20,37.592967,127.002235,성북동
938,1362, 보문역6번출구 앞 ,12,37.585197,127.019668,보문동
939,1363, 보문4교 인근 ,25,37.583751,127.021949,안암동
940,1364, 성북동 치안센터 앞 ,10,37.590171,127.004089,성북동
941,1365, 선잠단지 앞 ,10,37.59336,126.999092,성북동
942,1366, 일신초등학교 옆 ,10,37.59972,127.040382,종암동
943,1367, 길음문화복합미디어센터 ,10,37.604297,127.022613,길음1동
944,1368, 성신여대입구 교차로 ,10,37.591396,127.020156,동선동
945,1370, 복자사랑 피정의 집 ,10,37.594539,126.995208,성북동
946,1372, KEB은행 고대점 ,20,37.586444,127.0316,안암동
947,1373, 성북구보건소 건너편 ,8,37.602355,127.039077,월곡2동
948,1375, 생명의 전화 종합복지관 앞 교차로 ,20,37.603908,127.037376,월곡1동
949,1376, 한국과학기술연구원 중문 ,7,37.597309,127.043785,월곡2동
950,1377, 한국과학기술연구원 북문 ,10,37.604187,127.045494,월곡2동
951,1381, 석계역 4번출구 뒤 ,18,37.614784,127.067001,석관동
952,1382, 래미안월곡아파트 입구 ,10,37.608665,127.03627,월곡1동
953,1384, 성신여대입구역 5번출구 ,13,37.592826,127.016288,동선동
954,1385, 성신여대입구역 3번출구 앞 ,10,37.592365,127.016288,삼선동
955,1386, 동선고가차도 초입 ,10,37.594158,127.018966,동선동
956,1388, 돈암초교입구 버스정류장(한성대입구역 방면) ,10,37.590881,127.011703,삼선동
957,1390, 석관래미안아트리치 ,10,37.60646,127.061622,석관동
958,1391, 성북청소년센터 ,10,37.616882,127.056068,장위3동
959,1392, 돈암삼성풍림아파트 ,10,37.597099,127.022628,돈암1동
960,1393, 돈암육교 하단 ,10,37.598182,127.021179,돈암1동
961,1394, 길음뉴타운 래미안9단지 ,10,37.602424,127.019981,정릉1동
962,1395, 래미안장위포레카운티(102동) ,20,37.618179,127.051834,장위3동
963,1396, 래미안장위퍼스트하이(513동) ,30,37.618442,127.051452,장위3동
964,1401, 극동늘푸른아파트 ,15,37.614738,127.076362,묵2동
965,1402, 금란주차장 앞 ,10,37.60007,127.102333,망우본동
966,1403, 중화빌딩 앞 (동부시장) ,15,37.594249,127.076576,중화2동
967,1404, 동일로 지하차도 ,10,37.595298,127.080032,중화2동
968,1405, 망우역 1번출구 ,10,37.599098,127.092948,상봉1동
969,1407, 먹골역 1번출구 뒤 ,10,37.611511,127.077888,묵1동
970,1408, 먹골역 6번출구 앞 ,10,37.610721,127.077476,묵2동
971,1410, 면목 대원칸타빌아파트 ,10,37.577781,127.090187,면목7동
972,1411, 상봉시장앞 교차로 한성빌딩 앞 ,10,37.59254,127.086738,면목본동
973,1414, 사가정역 2번출구 ,10,37.580989,127.088241,면목3·8동
974,1416, 상봉역 3번출구 ,8,37.595218,127.085998,상봉2동
975,1418, 새솔초등학교 ,10,37.617439,127.109016,신내1동
976,1420, 신내어울공원 앞 ,15,37.613945,127.097702,신내1동
977,1421, 신내역 4번출구 ,13,37.612461,127.103378,망우본동
978,1422, 신내우디안아파트 1단지 ,10,37.620098,127.10646,신내1동
979,1424, 양원역 2번출구 ,10,37.606311,127.107742,망우본동
980,1425, 신성미소지움아파트 ,10,37.587459,127.09597,면목3·8동
981,1426, 면목도시개발아파트 1동 앞 ,10,37.573589,127.086822,면목4동
982,1427, 용마산역 1번출구 ,10,37.574298,127.086914,면목4동
983,1428, 원묵고등학교 ,10,37.616024,127.085968,묵1동
984,1429, 장안중학교 ,15,37.599956,127.080001,중화1동
985,1430, 중랑구청 ,20,37.606151,127.092597,신내2동
986,1431, 중랑구청 사거리 ,10,37.606498,127.095451,신내1동
987,1433, 중화역 2번출구 ,10,37.602077,127.079582,중화1동
988,1435, 능산삼거리 ,10,37.60868,127.100791,신내1동
989,1436, 동원베네스트 건물 앞 ,15,37.6081,127.101181,신내1동
990,1437, 늘푸른공원 앞 ,15,37.583419,127.079925,면목5동
991,1438, 홈플러스 신내점 앞 ,15,37.616168,127.093482,신내2동
992,1440, 면목2동 사거리 ,10,37.586372,127.08007,면목5동
993,1441, 신내능말공원 ,10,37.616706,127.11026,신내1동
994,1442, 중랑구청 중화동 별관 앞 ,8,37.59859,127.079818,중화2동
995,1444, 면목4치안센터 ,10,37.574028,127.080543,면목4동
996,1445, 용마지구대 A ,10,37.57994,127.079399,면목5동
997,1446, 중랑전화국 교차로 ,10,37.5913,127.080329,면목2동
998,1447, 면목역 3번출구 ,15,37.588901,127.08728,면목본동
999,1448, 코스트코 상봉점 ,15,37.59732,127.089797,상봉2동
1000,1449, 상봉역 1번출구 ,15,37.596557,127.085838,상봉2동
1001,1450, 화랑대역 7번출구 ,10,37.619636,127.085044,묵1동
1002,1451, 중랑세무서 ,10,37.592758,127.072669,상봉2동
1003,1452, 겸재교 진입부 ,25,37.585655,127.07505,면목2동
1004,1453, 중랑캠핑숲 ,9,37.604602,127.109252,망우본동
1005,1454, 한국전력공사(동대문 중랑지사) ,10,37.607349,127.07859,묵1동
1006,1455, 상봉역 2번 출구 ,10,37.596328,127.085899,상봉2동
1007,1456, 상아빌딩(우림시장 교차로) ,10,37.595111,127.100326,망우3동
1008,1457, 동원사거리 ,10,37.589759,127.093238,면목본동
1009,1458, 상봉터미널2 ,9,37.597339,127.093086,망우본동
1010,1459, 용마한신아파트사거리 ,10,37.580348,127.092651,면목7동
1011,1461, 동양엔파트 앞 ,12,37.593853,127.075073,중화2동
1012,1462, 동부시장 북문 앞 ,9,37.593868,127.076522,상봉2동
1013,1463, 중랑구민회관 ,10,37.574077,127.085006,면목4동
1014,1464, 중화역 4번출구 ,15,37.603054,127.079002,중화2동
1015,1466, 두산대림아파트 삼거리 ,10,37.618824,127.08757,묵1동
1016,1467, sk신내 주유소앞(용마산로) ,10,37.61362,127.10115,신내1동
1017,1468, 먹골역 7번 출구 ,6,37.611476,127.077392,묵2동
1018,1469, 먹골역 4번출구 ,20,37.609821,127.078132,묵1동
1019,1470, 중화동 우리은행 앞 ,20,37.605201,127.078582,중화2동
1020,1471, 동양쇼핑 정류소 앞 ,10,37.615352,127.078491,묵1동
1021,1472, 영성빌딩(PAT) ,8,37.604084,127.079231,중화1동
1022,1473, 중랑역 1번 출구(중화문화복지센터) ,10,37.59489,127.074951,중화2동
1023,1477, 면목삼익아파트 앞 ,10,37.575984,127.079605,면목4동
1024,1478, 홈플러스 상봉점 앞 ,15,37.598327,127.092269,상봉1동
1025,1479, 면목 홈플러스 2  ,10,37.581054,127.082092,면목5동
1026,1480, 용마지구대 B ,15,37.581111,127.080101,면목5동
1027,1501," 미아역 3번,4번 출구 사이 ",9,37.626079,127.026481,미아동
1028,1503, 강북구청사거리(수유역 8번출구) ,14,37.639263,127.026725,수유3동
1029,1504, 삼양시장오거리 ,10,37.624156,127.018623,송천동
1030,1506, 강북문화예술회관 ,15,37.640327,127.013359,인수동
1031,1509, 서울북부수도사업소 ,10,37.634376,127.035751,번2동
1032,1510, 번동주공5단지 관리사무소 앞 ,10,37.633716,127.035514,번2동
1033,1511, 번동 금호어울림아파트102동앞 ,9,37.631122,127.036033,번2동
1034,1512, 강북중학교 앞 ,20,37.644737,127.026565,수유3동
1035,1513, 강북구청 뒷편 ,20,37.639671,127.025199,수유3동
1036,1514, 강북구청 사거리 버스정류소 앞 ,10,37.638805,127.028358,번1동
1037,1515, 송천동 주민센터 ,10,37.618286,127.024047,송천동
1038,1516, 우이초등학교 후문 옆 ,10,37.638587,127.015907,인수동
1039,1518, 수유2동은행빌딩 앞 ,10,37.643085,127.016166,인수동
1040,1519, 장미원시장 건너편 ,10,37.64545,127.015617,수유2동
1041,1520, 수유중앙시장 ,7,37.639862,127.022789,수유3동
1042,1525, 미아동 복합청사 ,10,37.62714,127.026695,미아동
1043,1526, 강북종합시장 앞 ,8,37.641738,127.024627,수유3동
1044,1527, 미아역 1번 출구 뒤 ,10,37.627334,127.026054,미아동
1045,1528, 삼각산동 주민센터 ,10,37.615036,127.020698,삼각산동
1046,1529, 미아동 한국전력공사 ,15,37.63018,127.024909,미아동
1047,1530, 광산사거리 ,13,37.64355,127.022346,수유2동
1048,1531, 미아사거리 1번 출구 ,10,37.613956,127.03025,송중동
1049,1532, 번3동 주민센터 교차로 ,10,37.626354,127.047447,번3동
1050,1533," 번동 주공3, 4단지 교차로 ",10,37.629917,127.040916,번3동
1051,1535, 효성인텔리안 앞 ,10,37.636291,127.023376,수유3동
1052,1536, 번동 두산위브 101동 옆 ,20,37.63626,127.032173,번1동
1053,1537, 북한산 우이역 ,10,37.663665,127.012428,우이동
1054,1538, 솔밭공원역 ,8,37.656158,127.013137,우이동
1055,1539, 4.19민주묘지역 ,10,37.649673,127.01345,우이동
1056,1540, 가오리역 ,8,37.64167,127.016883,수유2동
1057,1541, 삼양역 ,10,37.626529,127.018058,삼양동
1058,1542, 삼양사거리역 ,10,37.621551,127.02037,삼양동
1059,1543, 수유1동 주민센터 ,10,37.630187,127.017738,수유1동
1060,1546, 송천동우체국 ,10,37.615459,127.029701,송천동
1061,1547, 꿈의숲 롯데캐슬 ,10,37.617752,127.035705,송중동
